Timestamp_ms,X_uT,Y_uT,Z_uT,Magnitude_uT,System_Time
485976,31.813,14.533,70.24,78.466,2025-05-29T22:40:41.980700
485985,32.213,14.507,70.213,78.601,2025-05-29T22:40:41.984104
485994,31.747,14.307,70.307,78.457,2025-05-29T22:40:41.992583
486003,32.133,13.907,70.373,78.603,2025-05-29T22:40:41.999217
486012,32.027,13.56,70.2,78.343,2025-05-29T22:40:42.005921
486021,32.2,13.213,70.227,78.379,2025-05-29T22:40:42.050900
486030,32.133,12.813,70.413,78.452,2025-05-29T22:40:42.052293
486039,31.947,12.587,70.573,78.483,2025-05-29T22:40:42.053646
486048,31.907,12.427,70.667,78.525,2025-05-29T22:40:42.054992
486056,31.76,12.227,70.68,78.446,2025-05-29T22:40:42.056337
486065,31.56,11.933,70.88,78.501,2025-05-29T22:40:42.058574
486074,31.427,12.013,71.027,78.592,2025-05-29T22:40:42.067440
486083,31.267,11.56,71.293,78.702,2025-05-29T22:40:42.077146
486092,31.267,11.307,71.187,78.568,2025-05-29T22:40:42.086086
486101,31.093,11.173,71.093,78.396,2025-05-29T22:40:42.094992
486110,31.107,10.84,71.227,78.475,2025-05-29T22:40:42.111108
486119,30.96,10.6,71.44,78.578,2025-05-29T22:40:42.118877
486128,30.827,10.133,71.333,78.367,2025-05-29T22:40:42.129120
486137,30.96,9.6,71.28,78.304,2025-05-29T22:40:42.133474
486146,30.947,9.28,71.267,78.248,2025-05-29T22:40:42.147675
486155,30.867,8.8,71.267,78.161,2025-05-29T22:40:42.154635
486163,30.893,8.333,71.227,78.084,2025-05-29T22:40:42.186084
486172,30.92,7.827,71.08,77.908,2025-05-29T22:40:42.200882
486181,31.04,7.493,71.16,77.996,2025-05-29T22:40:42.202401
486190,30.947,7.053,71.093,77.857,2025-05-29T22:40:42.203785
486199,31.187,6.787,70.813,77.674,2025-05-29T22:40:42.205147
486208,31.227,6.56,70.813,77.67,2025-05-29T22:40:42.206509
486217,31.48,6.32,70.6,77.558,2025-05-29T22:40:42.210277
486226,31.52,6.2,70.52,77.492,2025-05-29T22:40:42.219177
486235,31.587,5.68,70.533,77.491,2025-05-29T22:40:42.228098
486244,31.707,5.427,70.453,77.45,2025-05-29T22:40:42.237022
486253,31.44,4.92,70.453,77.307,2025-05-29T22:40:42.245816
486262,31.28,4.387,70.24,77.015,2025-05-29T22:40:42.262180
486271,31.053,3.827,70.4,77.04,2025-05-29T22:40:42.270891
486279,30.76,3.52,70.387,76.895,2025-05-29T22:40:42.280861
486288,30.667,3.0,70.307,76.762,2025-05-29T22:40:42.285288
486297,30.373,2.653,70.413,76.731,2025-05-29T22:40:42.293407
486306,30.04,2.147,70.533,76.694,2025-05-29T22:40:42.300299
486315,29.947,1.733,70.547,76.659,2025-05-29T22:40:42.326206
486324,29.787,1.373,70.547,76.59,2025-05-29T22:40:42.353171
486333,29.68,1.0,70.333,76.346,2025-05-29T22:40:42.354545
486342,29.413,0.827,70.213,76.13,2025-05-29T22:40:42.355895
486351,29.333,0.44,70.253,76.133,2025-05-29T22:40:42.357235
486360,29.36,0.333,70.213,76.105,2025-05-29T22:40:42.358589
486369,29.267,0.12,69.987,75.86,2025-05-29T22:40:42.362482
486378,29.307,-0.347,69.88,75.777,2025-05-29T22:40:42.371258
486386,29.213,-0.573,69.787,75.657,2025-05-29T22:40:42.380113
486395,29.227,-0.76,69.467,75.368,2025-05-29T22:40:42.389001
486404,29.373,-1.147,69.28,75.258,2025-05-29T22:40:42.397715
486413,29.347,-1.413,69.027,75.019,2025-05-29T22:40:42.414598
486422,29.4,-1.733,68.987,75.01,2025-05-29T22:40:42.423109
486431,29.413,-1.84,68.613,74.675,2025-05-29T22:40:42.433002
486440,29.64,-2.133,68.467,74.638,2025-05-29T22:40:42.436819
486449,29.573,-2.293,68.427,74.579,2025-05-29T22:40:42.445998
486458,29.68,-2.44,68.133,74.357,2025-05-29T22:40:42.459176
486467,29.907,-2.693,68.133,74.457,2025-05-29T22:40:42.483140
486476,29.707,-2.947,67.907,74.179,2025-05-29T22:40:42.505366
486485,30.04,-2.867,67.56,73.993,2025-05-29T22:40:42.506725
486494,30.227,-3.133,67.44,73.97,2025-05-29T22:40:42.507991
486502,30.333,-3.093,67.2,73.794,2025-05-29T22:40:42.509347
486511,30.587,-3.293,66.933,73.665,2025-05-29T22:40:42.510693
486520,30.733,-3.48,66.773,73.589,2025-05-29T22:40:42.513297
486529,30.68,-3.147,66.64,73.431,2025-05-29T22:40:42.522180
486538,30.92,-3.187,66.493,73.4,2025-05-29T22:40:42.532258
486547,31.267,-3.013,66.493,73.539,2025-05-29T22:40:42.539930
486556,31.4,-2.867,66.56,73.651,2025-05-29T22:40:42.548822
486565,31.52,-2.533,66.387,73.533,2025-05-29T22:40:42.566101
486574,31.613,-2.6,66.507,73.684,2025-05-29T22:40:42.574117
486583,31.667,-2.56,66.28,73.501,2025-05-29T22:40:42.611254
486592,32.2,-2.28,66.227,73.675,2025-05-29T22:40:42.618060
486601,32.387,-2.413,65.907,73.474,2025-05-29T22:40:42.658160
486609,32.547,-2.187,66.04,73.657,2025-05-29T22:40:42.659540
486618,32.48,-1.907,66.067,73.644,2025-05-29T22:40:42.660893
486627,32.733,-1.733,66.027,73.716,2025-05-29T22:40:42.662238
486636,32.693,-1.653,66.107,73.768,2025-05-29T22:40:42.663605
486645,32.64,-1.413,66.187,73.811,2025-05-29T22:40:42.664960
486654,32.693,-1.36,66.373,74.001,2025-05-29T22:40:42.666322
486663,32.867,-1.107,66.4,74.097,2025-05-29T22:40:42.667673
486672,32.867,-0.733,66.547,74.224,2025-05-29T22:40:42.669045
486681,32.96,-0.093,66.933,74.609,2025-05-29T22:40:42.674033
486690,33.04,0.573,67.587,75.232,2025-05-29T22:40:42.682950
486699,32.76,1.573,68.253,75.725,2025-05-29T22:40:42.691731
486708,32.8,2.24,68.44,75.927,2025-05-29T22:40:42.700652
486717,32.493,3.147,69.053,76.381,2025-05-29T22:40:42.718453
486725,32.267,3.84,69.44,76.667,2025-05-29T22:40:42.726838
486734,32.093,4.587,69.707,76.877,2025-05-29T22:40:42.737042
486743,31.947,5.12,70.387,77.467,2025-05-29T22:40:42.739447
486752,31.627,6.027,70.547,77.546,2025-05-29T22:40:42.749281
486761,31.56,7.0,70.693,77.734,2025-05-29T22:40:42.756281
486770,31.413,8.08,70.84,77.913,2025-05-29T22:40:42.769822
486779,31.36,9.427,70.96,78.151,2025-05-29T22:40:42.809510
486788,31.227,11.053,71.16,78.492,2025-05-29T22:40:42.810913
486797,30.893,12.76,71.213,78.667,2025-05-29T22:40:42.812258
486806,30.867,14.387,71.0,78.745,2025-05-29T22:40:42.813596
486815,30.68,15.96,70.907,78.891,2025-05-29T22:40:42.814945
486824,30.28,17.0,70.693,78.762,2025-05-29T22:40:42.816315
486832,30.067,17.8,70.613,78.785,2025-05-29T22:40:42.826477
486841,29.72,18.72,70.507,78.771,2025-05-29T22:40:42.835402
486850,29.707,19.52,70.293,78.77,2025-05-29T22:40:42.844336
486859,29.64,20.133,70.053,78.685,2025-05-29T22:40:42.853228
486868,29.387,20.813,70.0,78.72,2025-05-29T22:40:42.870125
486877,29.133,21.467,69.653,78.493,2025-05-29T22:40:42.878593
486886,28.867,22.36,69.307,78.337,2025-05-29T22:40:42.888722
486895,28.48,23.173,69.093,78.243,2025-05-29T22:40:42.894465
486904,28.107,24.187,68.52,77.91,2025-05-29T22:40:42.913646
486913,27.68,24.987,68.147,77.682,2025-05-29T22:40:42.922044
486922,27.36,26.013,67.84,77.637,2025-05-29T22:40:42.961823
486931,27.173,26.6,67.173,77.189,2025-05-29T22:40:42.963283
486940,27.227,27.373,66.827,77.178,2025-05-29T22:40:42.964650
486948,26.973,27.813,66.4,76.877,2025-05-29T22:40:42.965998
486957,26.907,28.213,66.12,76.758,2025-05-29T22:40:42.967343
486966,26.893,28.613,65.827,76.649,2025-05-29T22:40:42.968689
486975,26.947,28.68,65.427,76.35,2025-05-29T22:40:42.970041
486984,27.2,28.947,65.4,76.517,2025-05-29T22:40:42.977698
486993,27.093,29.12,65.013,76.215,2025-05-29T22:40:42.986667
487002,27.267,29.293,64.92,76.264,2025-05-29T22:40:42.995610
487011,27.373,29.36,64.773,76.203,2025-05-29T22:40:43.004529
487020,27.533,29.093,64.88,76.249,2025-05-29T22:40:43.022524
487029,27.64,28.987,64.92,76.281,2025-05-29T22:40:43.030722
487038,27.907,28.787,65.053,76.416,2025-05-29T22:40:43.040471
487047,28.107,28.533,65.173,76.496,2025-05-29T22:40:43.051597
487055,28.24,28.187,65.387,76.599,2025-05-29T22:40:43.059727
487064,28.387,27.933,65.453,76.617,2025-05-29T22:40:43.066595
487073,28.493,27.6,65.747,76.787,2025-05-29T22:40:43.113484
487082,28.893,27.227,66.08,77.089,2025-05-29T22:40:43.114908
487091,28.88,26.773,66.293,77.108,2025-05-29T22:40:43.116261
487100,28.96,26.56,66.4,77.156,2025-05-29T22:40:43.117616
487109,28.907,26.4,66.6,77.254,2025-05-29T22:40:43.118975
487118,28.987,26.16,66.747,77.328,2025-05-29T22:40:43.120337
487127,28.973,26.053,67.107,77.599,2025-05-29T22:40:43.121707
487136,29.133,25.72,66.947,77.409,2025-05-29T22:40:43.129353
487145,29.32,25.573,67.107,77.569,2025-05-29T22:40:43.138266
487154,29.427,25.52,67.093,77.58,2025-05-29T22:40:43.147073
487162,29.76,25.24,66.96,77.501,2025-05-29T22:40:43.156005
487171,29.96,25.28,66.68,77.349,2025-05-29T22:40:43.164936
487180,30.213,25.36,66.4,77.233,2025-05-29T22:40:43.174290
487189,29.853,25.48,66.36,77.098,2025-05-29T22:40:43.182628
487198,30.28,25.813,65.973,77.043,2025-05-29T22:40:43.192545
487207,30.253,26.173,65.773,76.983,2025-05-29T22:40:43.204863
487216,30.107,26.347,65.653,76.882,2025-05-29T22:40:43.211775
487225,30.0,26.853,65.413,76.812,2025-05-29T22:40:43.218635
487234,29.707,27.4,65.093,76.618,2025-05-29T22:40:43.265430
487243,29.547,27.64,64.933,76.507,2025-05-29T22:40:43.266801
487252,29.427,27.907,64.667,76.331,2025-05-29T22:40:43.268166
487261,29.147,28.293,64.413,76.152,2025-05-29T22:40:43.269522
487269,29.107,28.6,64.213,76.082,2025-05-29T22:40:43.270872
487278,29.053,28.907,63.907,75.919,2025-05-29T22:40:43.272219
487287,28.96,29.2,63.6,75.738,2025-05-29T22:40:43.281110
487296,28.92,29.52,62.853,75.222,2025-05-29T22:40:43.290026
487305,29.133,29.907,62.293,74.991,2025-05-29T22:40:43.298750
487314,29.213,30.16,61.627,74.571,2025-05-29T22:40:43.307675
487323,29.227,30.627,60.8,74.087,2025-05-29T22:40:43.325578
487332,29.467,30.893,60.08,73.704,2025-05-29T22:40:43.333706
487341,29.773,31.093,59.4,73.359,2025-05-29T22:40:43.344972
487350,29.707,31.173,58.773,72.86,2025-05-29T22:40:43.349277
487359,29.987,31.267,58.0,72.393,2025-05-29T22:40:43.364407
487368,30.44,31.547,57.467,72.279,2025-05-29T22:40:43.371466
487376,30.413,31.493,56.933,71.821,2025-05-29T22:40:43.378372
487385,30.787,31.44,56.613,71.703,2025-05-29T22:40:43.421202
487394,30.72,31.507,55.853,71.105,2025-05-29T22:40:43.422612
487403,30.68,31.707,55.6,70.978,2025-05-29T22:40:43.423972
487412,31.0,31.427,55.053,70.566,2025-05-29T22:40:43.425371
487421,30.987,31.707,54.467,70.229,2025-05-29T22:40:43.426769
487430,31.333,31.493,54.413,70.245,2025-05-29T22:40:43.428137
487439,31.16,31.493,53.787,69.683,2025-05-29T22:40:43.432008
487448,31.213,31.44,53.467,69.437,2025-05-29T22:40:43.440862
487457,31.347,31.187,53.093,69.095,2025-05-29T22:40:43.449575
487466,31.467,31.187,52.733,68.874,2025-05-29T22:40:43.459794
487475,31.707,30.987,52.44,68.669,2025-05-29T22:40:43.467467
487483,32.107,30.787,52.293,68.653,2025-05-29T22:40:43.481385
487492,32.293,30.4,52.187,68.487,2025-05-29T22:40:43.489471
487501,32.453,30.213,51.973,68.318,2025-05-29T22:40:43.499581
487510,32.72,29.813,51.707,68.066,2025-05-29T22:40:43.511681
487519,33.133,29.587,51.333,67.884,2025-05-29T22:40:43.523802
487528,33.32,29.24,50.867,67.473,2025-05-29T22:40:43.532216
487537,33.387,28.747,50.467,66.992,2025-05-29T22:40:43.572686
487546,33.72,28.413,49.747,66.476,2025-05-29T22:40:43.574095
487555,34.12,27.973,49.267,66.135,2025-05-29T22:40:43.575447
487564,34.067,27.733,48.96,65.778,2025-05-29T22:40:43.576658
487573,34.32,27.333,48.587,65.465,2025-05-29T22:40:43.578018
487582,34.467,27.16,48.427,65.351,2025-05-29T22:40:43.579368
487590,34.533,26.547,47.96,64.788,2025-05-29T22:40:43.584299
487599,34.773,26.347,47.92,64.805,2025-05-29T22:40:43.593241
487608,34.813,26.2,48.053,64.865,2025-05-29T22:40:43.602106
487617,34.573,26.187,48.08,64.751,2025-05-29T22:40:43.611031
487626,34.8,26.373,47.84,64.771,2025-05-29T22:40:43.619991
487635,34.72,26.4,47.507,64.493,2025-05-29T22:40:43.634057
487644,34.44,26.467,46.787,63.84,2025-05-29T22:40:43.642320
487653,34.147,26.12,46.213,63.118,2025-05-29T22:40:43.651943
487662,34.2,26.24,45.693,62.818,2025-05-29T22:40:43.657633
487671,33.973,26.187,45.413,62.468,2025-05-29T22:40:43.665814
487680,33.88,26.187,45.227,62.282,2025-05-29T22:40:43.672926
487689,33.707,26.08,45.147,62.085,2025-05-29T22:40:43.686869
487697,33.64,26.147,44.987,61.96,2025-05-29T22:40:43.727454
487706,33.587,26.16,44.813,61.811,2025-05-29T22:40:43.728831
487715,33.533,26.013,44.52,61.508,2025-05-29T22:40:43.730185
487724,33.173,25.973,44.253,61.102,2025-05-29T22:40:43.731547
487733,33.373,25.84,44.04,61.0,2025-05-29T22:40:43.732926
487742,33.213,25.6,43.373,60.33,2025-05-29T22:40:43.735469
487751,32.987,25.533,42.84,59.794,2025-05-29T22:40:43.744387
487760,32.867,25.227,42.6,59.425,2025-05-29T22:40:43.753200
487769,32.773,24.8,42.013,58.773,2025-05-29T22:40:43.762115
487778,32.68,24.413,41.227,57.997,2025-05-29T22:40:43.770872
487787,32.32,24.08,40.8,57.35,2025-05-29T22:40:43.784144
487796,32.227,23.453,40.52,56.837,2025-05-29T22:40:43.796398
487804,31.987,22.92,40.04,56.14,2025-05-29T22:40:43.806304
487813,32.107,22.147,39.6,55.583,2025-05-29T22:40:43.810298
487822,32.16,21.52,39.267,55.129,2025-05-29T22:40:43.819002
487831,31.973,20.867,39.093,54.644,2025-05-29T22:40:43.825913
487840,32.227,19.987,38.787,54.244,2025-05-29T22:40:43.839770
487849,32.387,19.32,38.76,54.079,2025-05-29T22:40:43.880082
487858,32.213,18.467,38.587,53.55,2025-05-29T22:40:43.881465
487867,32.547,17.867,38.293,53.337,2025-05-29T22:40:43.882817
487876,32.627,16.933,38.24,53.043,2025-05-29T22:40:43.884028
487885,32.56,16.08,38.067,52.61,2025-05-29T22:40:43.885407
487894,32.52,15.36,38.12,52.408,2025-05-29T22:40:43.886769
487903,32.773,14.613,38.2,52.411,2025-05-29T22:40:43.895691
487911,33.147,13.853,38.453,52.624,2025-05-29T22:40:43.904389
487920,33.013,13.507,38.4,52.411,2025-05-29T22:40:43.914446
487929,33.013,13.12,38.48,52.371,2025-05-29T22:40:43.923296
487938,33.053,12.773,38.867,52.596,2025-05-29T22:40:43.940982
487947,33.413,12.667,38.613,52.611,2025-05-29T22:40:43.949328
487956,33.707,12.2,38.96,52.942,2025-05-29T22:40:43.959564
487965,33.587,11.92,39.067,52.881,2025-05-29T22:40:43.964379
487974,33.68,11.6,39.12,52.908,2025-05-29T22:40:43.972518
487983,33.907,11.307,39.28,53.108,2025-05-29T22:40:43.979578
487992,33.893,10.907,39.293,53.025,2025-05-29T22:40:43.986470
488001,33.88,10.48,39.333,52.96,2025-05-29T22:40:44.033612
488010,34.147,10.027,39.453,53.133,2025-05-29T22:40:44.034937
488018,33.973,9.667,39.533,53.014,2025-05-29T22:40:44.036292
488027,34.08,9.133,39.693,53.108,2025-05-29T22:40:44.037626
488036,33.773,8.507,39.707,52.817,2025-05-29T22:40:44.038978
488045,33.667,8.04,39.667,52.645,2025-05-29T22:40:44.040351
488054,33.667,7.547,39.587,52.512,2025-05-29T22:40:44.047836
488063,33.693,7.173,39.733,52.587,2025-05-29T22:40:44.056758
488072,33.493,6.707,39.747,52.408,2025-05-29T22:40:44.065668
488081,33.413,6.333,39.667,52.249,2025-05-29T22:40:44.074505
488090,33.28,5.853,39.72,52.149,2025-05-29T22:40:44.083453
488099,33.453,5.293,39.907,52.342,2025-05-29T22:40:44.094588
488108,33.427,4.867,40.147,52.467,2025-05-29T22:40:44.102894
488117,33.307,4.587,40.12,52.345,2025-05-29T22:40:44.113872
488125,33.28,4.027,40.56,52.62,2025-05-29T22:40:44.124981
488134,33.573,3.56,40.76,52.927,2025-05-29T22:40:44.132164
488143,33.187,3.12,40.867,52.737,2025-05-29T22:40:44.139350
488152,33.347,2.68,41.2,53.072,2025-05-29T22:40:44.146436
488161,33.04,2.333,41.413,53.03,2025-05-29T22:40:44.188354
488170,33.6,1.813,41.88,53.723,2025-05-29T22:40:44.189748
488179,33.427,1.413,42.2,53.853,2025-05-29T22:40:44.191100
488188,33.613,1.213,42.507,54.205,2025-05-29T22:40:44.192453
488197,33.84,0.827,42.747,54.526,2025-05-29T22:40:44.193800
488206,33.813,0.213,43.053,54.745,2025-05-29T22:40:44.198927
488215,33.92,-0.093,43.52,55.178,2025-05-29T22:40:44.207823
488224,33.893,-0.373,44.133,55.648,2025-05-29T22:40:44.216586
488232,34.2,-0.693,44.373,56.028,2025-05-29T22:40:44.225472
488241,34.173,-0.987,44.893,56.429,2025-05-29T22:40:44.234417
488250,34.333,-1.227,45.28,56.838,2025-05-29T22:40:44.249549
488259,34.133,-1.373,45.653,57.019,2025-05-29T22:40:44.257736
488268,34.467,-1.773,46.053,57.55,2025-05-29T22:40:44.267777
488277,34.467,-1.92,46.507,57.918,2025-05-29T22:40:44.280327
488286,34.693,-2.08,46.827,58.315,2025-05-29T22:40:44.287399
488295,34.907,-2.333,47.2,58.752,2025-05-29T22:40:44.294390
488304,34.787,-2.533,47.56,58.979,2025-05-29T22:40:44.319680
488313,34.693,-2.64,47.893,59.198,2025-05-29T22:40:44.342843
488322,34.867,-2.947,48.28,59.627,2025-05-29T22:40:44.344218
488331,34.813,-2.987,48.507,59.781,2025-05-29T22:40:44.345571
488339,35.053,-3.333,48.787,60.166,2025-05-29T22:40:44.346915
488348,34.76,-3.44,49.213,60.349,2025-05-29T22:40:44.348302
488357,34.853,-3.653,49.587,60.72,2025-05-29T22:40:44.350930
488366,34.36,-4.08,49.72,60.575,2025-05-29T22:40:44.359834
488375,34.56,-4.32,49.987,60.924,2025-05-29T22:40:44.368741
488384,34.333,-4.493,50.2,60.984,2025-05-29T22:40:44.377655
488393,34.413,-4.627,50.48,61.269,2025-05-29T22:40:44.386577
488402,34.24,-4.84,50.627,61.31,2025-05-29T22:40:44.403640
488411,34.253,-5.2,50.96,61.622,2025-05-29T22:40:44.411872
488420,34.067,-5.293,51.027,61.581,2025-05-29T22:40:44.423785
488429,34.08,-5.533,51.347,61.875,2025-05-29T22:40:44.434884
488438,33.96,-5.56,51.427,61.878,2025-05-29T22:40:44.441908
488446,33.907,-5.987,51.707,62.122,2025-05-29T22:40:44.449112
488455,33.693,-6.0,51.653,61.962,2025-05-29T22:40:44.497795
488464,33.587,-6.347,51.92,62.161,2025-05-29T22:40:44.499191
488473,33.16,-6.4,52.107,62.094,2025-05-29T22:40:44.500547
488482,33.253,-6.653,52.32,62.349,2025-05-29T22:40:44.501893
488491,33.24,-7.0,52.547,62.57,2025-05-29T22:40:44.503241
488500,32.973,-7.12,52.587,62.476,2025-05-29T22:40:44.504598
488509,32.987,-7.333,52.707,62.609,2025-05-29T22:40:44.505953
488518,32.867,-7.347,52.973,62.772,2025-05-29T22:40:44.511103
488527,32.667,-7.48,53.133,62.819,2025-05-29T22:40:44.519996
488536,32.6,-7.573,53.2,62.852,2025-05-29T22:40:44.528634
488545,32.4,-7.707,53.24,62.798,2025-05-29T22:40:44.537474
488553,32.413,-7.88,53.293,62.872,2025-05-29T22:40:44.546351
488562,32.427,-7.787,53.187,62.777,2025-05-29T22:40:44.557784
488571,32.413,-7.987,53.413,62.987,2025-05-29T22:40:44.565700
488580,32.027,-8.093,53.253,62.667,2025-05-29T22:40:44.575757
488589,32.227,-7.973,53.307,62.799,2025-05-29T22:40:44.587945
488598,32.24,-8.027,53.307,62.813,2025-05-29T22:40:44.594948
488607,32.333,-8.133,53.427,62.976,2025-05-29T22:40:44.601936
488616,32.093,-8.16,53.373,62.811,2025-05-29T22:40:44.608949
488625,32.133,-8.093,53.467,62.903,2025-05-29T22:40:44.650289
488634,32.173,-8.0,53.493,62.934,2025-05-29T22:40:44.651706
488643,32.253,-8.28,53.507,63.022,2025-05-29T22:40:44.653067
488652,32.133,-8.16,53.627,63.047,2025-05-29T22:40:44.654413
488660,32.12,-8.04,53.92,63.275,2025-05-29T22:40:44.655778
488669,32.227,-8.187,54.147,63.541,2025-05-29T22:40:44.663235
488678,32.067,-8.147,54.4,63.671,2025-05-29T22:40:44.672151
488687,31.8,-8.107,54.573,63.681,2025-05-29T22:40:44.681057
488696,32.067,-8.147,54.747,63.967,2025-05-29T22:40:44.689888
488705,32.173,-8.067,54.973,64.205,2025-05-29T22:40:44.698788
488714,32.187,-8.307,55.347,64.562,2025-05-29T22:40:44.711025
488723,32.133,-8.2,55.533,64.682,2025-05-29T22:40:44.719531
488732,32.267,-8.253,56.027,65.179,2025-05-29T22:40:44.729689
488741,32.213,-8.053,56.307,65.368,2025-05-29T22:40:44.741836
488750,32.093,-7.96,56.653,65.597,2025-05-29T22:40:44.748936
488759,32.16,-7.947,56.947,65.881,2025-05-29T22:40:44.756002
488767,32.333,-8.027,57.36,66.333,2025-05-29T22:40:44.762933
488776,32.2,-7.84,57.733,66.569,2025-05-29T22:40:44.804201
488785,32.067,-7.627,58.12,66.816,2025-05-29T22:40:44.805590
488794,32.2,-7.573,58.347,67.071,2025-05-29T22:40:44.806940
488803,32.453,-7.32,58.68,67.455,2025-05-29T22:40:44.808290
488812,32.52,-7.267,58.92,67.69,2025-05-29T22:40:44.809661
488821,32.507,-7.053,59.133,67.847,2025-05-29T22:40:44.814816
488830,32.68,-6.827,59.613,68.325,2025-05-29T22:40:44.823727
488839,32.773,-6.693,59.987,68.683,2025-05-29T22:40:44.832418
488848,32.653,-6.427,60.507,69.055,2025-05-29T22:40:44.841266
488857,32.787,-6.173,60.92,69.457,2025-05-29T22:40:44.850185
488866,32.787,-6.12,61.44,69.909,2025-05-29T22:40:44.864690
488874,32.84,-5.613,62.013,70.396,2025-05-29T22:40:44.872976
488883,32.76,-5.333,62.547,70.808,2025-05-29T22:40:44.882474
488892,32.8,-4.867,63.213,71.382,2025-05-29T22:40:44.895304
488901,32.587,-4.387,63.8,71.774,2025-05-29T22:40:44.902637
488910,32.827,-4.0,64.36,72.359,2025-05-29T22:40:44.909818
488919,32.907,-3.52,64.827,72.786,2025-05-29T22:40:44.957998
488928,32.84,-2.8,65.227,73.081,2025-05-29T22:40:44.959388
488937,32.76,-2.2,65.64,73.394,2025-05-29T22:40:44.960752
488946,32.827,-1.32,66.213,73.916,2025-05-29T22:40:44.962100
488955,33.2,-0.427,66.787,74.585,2025-05-29T22:40:44.963449
488964,33.333,0.747,67.24,75.053,2025-05-29T22:40:44.964797
488972,33.387,1.64,67.667,75.473,2025-05-29T22:40:44.966143
488981,33.6,2.693,67.813,75.729,2025-05-29T22:40:44.974839
488990,33.64,3.493,68.213,76.137,2025-05-29T22:40:44.983608
488999,33.68,4.4,68.227,76.214,2025-05-29T22:40:44.992523
489008,33.76,4.893,68.467,76.494,2025-05-29T22:40:45.001446
489017,33.92,5.533,68.333,76.489,2025-05-29T22:40:45.028261
489026,34.053,5.773,68.56,76.769,2025-05-29T22:40:45.040114
489035,33.893,6.253,68.68,76.843,2025-05-29T22:40:45.044278
489044,33.64,6.533,68.84,76.898,2025-05-29T22:40:45.058698
489053,33.573,6.907,68.893,76.949,2025-05-29T22:40:45.078305
489062,33.907,7.347,68.987,77.219,2025-05-29T22:40:45.114824
